Tempo;Spostamento;Forza
(s);(mm);(N)
"5,1420";"0,2639";"-0,0161"
"5,1520";"0,2930";"0,0037"
"5,1620";"0,3211";"0,0320"
"5,1720";"0,3484";"0,0711"
"5,1820";"0,3749";"0,1161"
"5,1920";"0,4010";"0,1673"
"5,2020";"0,4265";"0,2256"
"5,2120";"0,4518";"0,2902"
"5,2220";"0,4766";"0,3618"
"5,2320";"0,5011";"0,4390"
"5,2420";"0,5256";"0,5193"
"5,2520";"0,5500";"0,6016"
"5,2620";"0,5743";"0,6838"
"5,2720";"0,5987";"0,7677"
"5,2820";"0,6227";"0,8529"
"5,2920";"0,6469";"0,9415"
"5,3020";"0,6709";"1,0323"
"5,3120";"0,6946";"1,1227"
"5,3220";"0,7185";"1,2123"
"5,3320";"0,7423";"1,3035"
"5,3420";"0,7662";"1,3962"
"5,3520";"0,7903";"1,4910"
"5,3620";"0,8145";"1,5843"
"5,3720";"0,8390";"1,6759"
"5,3820";"0,8637";"1,7657"
"5,3920";"0,8881";"1,8556"
"5,4020";"0,9122";"1,9478"
"5,4120";"0,9362";"2,0393"
"5,4220";"0,9600";"2,1281"
"5,4320";"0,9840";"2,2142"
"5,4420";"1,0080";"2,3002"
"5,4520";"1,0318";"2,3862"
"5,4620";"1,0557";"2,4721"
"5,4720";"1,0795";"2,5564"
"5,4820";"1,1035";"2,6381"
"5,4920";"1,1274";"2,7182"
"5,5020";"1,1514";"2,7977"
"5,5120";"1,1755";"2,8784"
"5,5220";"1,1993";"2,9603"
"5,5320";"1,2234";"3,0430"
"5,5420";"1,2475";"3,1253"
"5,5520";"1,2715";"3,2062"
"5,5620";"1,2954";"3,2859"
"5,5720";"1,3196";"3,3640"
"5,5820";"1,3439";"3,4397"
"5,5920";"1,3680";"3,5137"
"5,6020";"1,3922";"3,5877"
"5,6120";"1,4164";"3,6631"
"5,6220";"1,4405";"3,7393"
"5,6320";"1,4647";"3,8136"
"5,6420";"1,4886";"3,8862"
"5,6520";"1,5124";"3,9560"
"5,6620";"1,5364";"4,0270"
"5,6720";"1,5602";"4,0976"
"5,6820";"1,5840";"4,1678"
"5,6920";"1,6078";"4,2379"
"5,7020";"1,6315";"4,3084"
"5,7120";"1,6555";"4,3797"
"5,7220";"1,6796";"4,4513"
"5,7320";"1,7034";"4,5214"
"5,7420";"1,7274";"4,5905"
"5,7520";"1,7515";"4,6591"
"5,7620";"1,7759";"4,7277"
"5,7720";"1,8002";"4,7981"
"5,7820";"1,8243";"4,8707"
"5,7920";"1,8485";"4,9427"
"5,8020";"1,8725";"5,0120"
"5,8120";"1,8966";"5,0800"
"5,8220";"1,9205";"5,1495"
"5,8320";"1,9444";"5,2194"
"5,8420";"1,9683";"5,2890"
"5,8520";"1,9922";"5,3576"
"5,8620";"2,0160";"5,4253"
"5,8720";"2,0400";"5,4932"
"5,8820";"2,0638";"5,5624"
"5,8920";"2,0877";"5,6320"
"5,9020";"2,1117";"5,7034"
"5,9120";"2,1354";"5,7734"
"5,9220";"2,1594";"5,8413"
"5,9320";"2,1833";"5,9091"
"5,9420";"2,2075";"5,9792"
"5,9520";"2,2320";"6,0520"
"5,9620";"2,2560";"6,1241"
"5,9720";"2,2805";"6,1956"
"5,9820";"2,3046";"6,2665"
"5,9920";"2,3286";"6,3395"
"6,0020";"2,3527";"6,4142"
"6,0120";"2,3767";"6,4857"
"6,0220";"2,4007";"6,5562"
"6,0320";"2,4244";"6,6252"
"6,0420";"2,4481";"6,6947"
"6,0520";"2,4721";"6,7664"
"6,0620";"2,4960";"6,8407"
"6,0720";"2,5199";"6,9153"
"6,0820";"2,5439";"6,9876"
"6,0920";"2,5674";"7,0569"
"6,1020";"2,5913";"7,1258"
"6,1120";"2,6153";"7,1972"
"6,1220";"2,6394";"7,2698"
"6,1320";"2,6637";"7,3434"
"6,1420";"2,6880";"7,4173"
"6,1520";"2,7121";"7,4914"
"6,1620";"2,7362";"7,5671"
"6,1720";"2,7600";"7,6419"
"6,1820";"2,7839";"7,7157"
"6,1920";"2,8077";"7,7884"
"6,2020";"2,8317";"7,8610"
"6,2120";"2,8558";"7,9344"
"6,2220";"2,8797";"8,0091"
"6,2320";"2,9037";"8,0862"
"6,2420";"2,9277";"8,1650"
"6,2520";"2,9516";"8,2404"
"6,2620";"2,9755";"8,3145"
"6,2720";"2,9991";"8,3887"
"6,2740";"3,0038";"8,4036"
"6,2760";"3,0084";"8,4187"
"6,2780";"3,0131";"8,4341"
"6,2880";"3,0301";"8,5077"
"6,2980";"3,0299";"8,5484"
"6,3080";"3,0202";"8,5577"
"6,3180";"3,0007";"8,5262"
"6,3280";"2,9720";"8,4461"
"6,3380";"2,9376";"8,3183"
"6,3480";"2,9010";"8,1499"
"6,3580";"2,8647";"7,9512"
"6,3680";"2,8299";"7,7372"
"6,3780";"2,7969";"7,5215"
"6,3880";"2,7653";"7,3150"
"6,3980";"2,7352";"7,1222"
"6,4080";"2,7063";"6,9434"
"6,4180";"2,6784";"6,7796"
"6,4280";"2,6512";"6,6296"
"6,4380";"2,6247";"6,4919"
"6,4480";"2,5988";"6,3633"
"6,4580";"2,5734";"6,2421"
"6,4680";"2,5482";"6,1255"
"6,4780";"2,5233";"6,0156"
"6,4880";"2,4985";"5,9093"
"6,4980";"2,4739";"5,8050"
"6,5080";"2,4495";"5,7034"
"6,5180";"2,4252";"5,6038"
"6,5280";"2,4010";"5,5077"
"6,5380";"2,3769";"5,4132"
"6,5480";"2,3528";"5,3179"
"6,5580";"2,3288";"5,2238"
"6,5680";"2,3048";"5,1347"
"6,5780";"2,2806";"5,0482"
"6,5880";"2,2564";"4,9621"
"6,5980";"2,2323";"4,8755"
"6,6080";"2,2081";"4,7882"
"6,6180";"2,1840";"4,7038"
"6,6280";"2,1599";"4,6203"
"6,6380";"2,1360";"4,5374"
"6,6480";"2,1120";"4,4545"
"6,6580";"2,0879";"4,3703"
"6,6680";"2,0638";"4,2866"
"6,6780";"2,0399";"4,2060"
"6,6880";"2,0159";"4,1277"
"6,6980";"1,9921";"4,0525"
"6,7080";"1,9682";"3,9779"
"6,7180";"1,9444";"3,9014"
"6,7280";"1,9204";"3,8262"
"6,7380";"1,8964";"3,7516"
"6,7480";"1,8726";"3,6775"
"6,7580";"1,8486";"3,6031"
"6,7680";"1,8244";"3,5279"
"6,7780";"1,8002";"3,4542"
"6,7880";"1,7761";"3,3811"
"6,7980";"1,7521";"3,3091"
"6,8080";"1,7281";"3,2384"
"6,8180";"1,7040";"3,1681"
"6,8280";"1,6799";"3,0978"
"6,8380";"1,6560";"3,0270"
"6,8480";"1,6319";"2,9559"
"6,8580";"1,6080";"2,8860"
"6,8680";"1,5840";"2,8172"
"6,8780";"1,5600";"2,7495"
"6,8880";"1,5363";"2,6810"
"6,8980";"1,5123";"2,6108"
"6,9080";"1,4884";"2,5413"
"6,9180";"1,4644";"2,4724"
"6,9280";"1,4405";"2,4039"
"6,9380";"1,4165";"2,3354"
"6,9480";"1,3923";"2,2687"
"6,9580";"1,3685";"2,2035"
"6,9680";"1,3443";"2,1397"
"6,9780";"1,3201";"2,0746"
"6,9880";"1,2961";"2,0082"
"6,9980";"1,2719";"1,9390"
"7,0080";"1,2478";"1,8689"
"7,0180";"1,2238";"1,7993"
"7,0280";"1,1996";"1,7317"
"7,0380";"1,1756";"1,6678"
"7,0480";"1,1515";"1,6047"
"7,0580";"1,1274";"1,5415"
"7,0680";"1,1036";"1,4784"
"7,0780";"1,0795";"1,4149"
"7,0880";"1,0555";"1,3516"
"7,0980";"1,0315";"1,2875"
"7,1080";"1,0077";"1,2231"
"7,1180";"0,9839";"1,1606"
"7,1280";"0,9601";"1,0997"
"7,1380";"0,9365";"1,0405"
